Price,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,DAX,DAX,DAX,DAX,DAX,DAX,DAX,DAX
Date,,,,,,,,
2018-03-26,0.0,24.74519157409668,0.0,24.74519157409668,24.40868991910735,24.523592465075478,0.0,7400
2018-03-27,0.0,24.482555389404297,0.0,24.777199006640046,24.482555389404297,24.60566547919476,0.0,12400
2018-03-28,0.0,24.5153865814209,0.0,24.622081579476188,24.35205902992801,24.38406737280162,0.0,6400
2018-03-29,0.0,24.819059371948242,0.0,24.819059371948242,24.819059371948242,24.819059371948242,0.0,800
2018-04-02,0.0,24.441518783569336,0.0,24.83547169012299,24.228127234495346,24.83547169012299,0.0,4400
2018-04-03,0.0,24.605663299560547,0.0,24.605663299560547,24.44151704952368,24.507175862624344,0.0,2100
2018-04-04,0.0,24.630287170410156,0.0,24.630287170410156,24.1870889857956,24.1870889857956,0.0,2500
2018-04-05,0.0,25.040653228759766,0.0,25.040653228759766,24.917543153247305,24.958579323274943,0.0,9600
2018-04-06,0.0,24.876510620117188,0.0,25.02424336779873,24.868303071309338,24.876510620117188,0.0,3500
2018-04-09,0.0,25.1801815032959,0.0,25.1801815032959,25.1801815032959,25.1801815032959,0.0,100
2018-04-10,0.0,25.37715721130371,0.0,25.467438672343267,25.37715721130371,25.467438672343267,0.0,1700
2018-04-11,0.0,25.196598052978516,0.0,25.475648442874604,25.188390504401593,25.475648442874604,0.0,1900
2018-04-12,0.0,25.43297004699707,0.0,25.446921157559757,25.32791561715513,25.32791561715513,0.0,5000
2018-04-13,0.0,25.48385238647461,0.0,25.48385238647461,25.39357249021347,25.426401116463968,0.0,1800
2018-04-16,0.0,25.537200927734375,0.0,25.578238667756445,25.508475292433786,25.508475292433786,0.0,2400
2018-04-17,0.0,25.844974517822266,0.0,25.881907697675246,25.647998080416215,25.647998080416215,0.0,6500
2018-04-18,0.0,25.886011123657227,0.0,25.951669933258817,25.86959602989945,25.87780357677834,0.0,2800
2018-04-19,0.0,25.70545196533203,0.0,25.77521534124384,25.648000694245678,25.75469568834466,0.0,2000
2018-04-20,0.0,25.541303634643555,0.0,25.598754901083876,25.52488853982358,25.541303634643555,0.0,800
2018-04-23,0.0,25.520784378051758,0.0,25.606962844474484,25.4756452147432,25.606962844474484,0.0,5400
2018-04-24,0.0,25.221216201782227,0.0,25.574132922420795,25.221216201782227,25.574132922420795,0.0,1800
2018-04-25,0.0,25.089900970458984,0.0,25.089900970458984,24.97499842360686,25.048864793848878,0.0,3000
2018-04-26,0.0,25.14735221862793,0.0,25.14735221862793,25.081693396859833,25.081693396859833,0.0,1200
2018-04-27,0.0,25.393571853637695,0.0,25.393571853637695,25.393571853637695,25.393571853637695,0.0,200
2018-04-30,0.0,25.1801815032959,0.0,25.278668949678035,25.1801815032959,25.262255418900835,0.0,1700
2018-05-01,0.0,24.98320198059082,0.0,25.237629678870544,24.9585793393007,25.237629678870544,0.0,15200
2018-05-02,0.0,25.511754989624023,0.0,25.511754989624023,25.441171337454666,25.459228567106543,0.0,1800
2018-05-03,0.0,25.400962829589844,0.0,25.400962829589844,25.163770443443187,25.349256677130917,0.0,5700
2018-05-04,0.0,25.459228515625,0.0,25.467436062644797,25.373051620061425,25.43871043079027,0.0,8300
2018-05-07,0.0,25.574134826660156,0.0,25.62748310746679,25.565927278426077,25.565927278426077,0.0,2300
2018-05-08,0.0,25.36894989013672,0.0,25.36894989013672,25.36894989013672,25.36894989013672,0.0,700
2018-05-09,0.0,25.520784378051758,0.0,25.55771755925303,25.368948662193013,25.368948662193013,0.0,1800
2018-05-10,0.0,25.730070114135742,0.0,25.730070114135742,25.647996213167715,25.647996213167715,0.0,3000
2018-05-11,0.0,25.72186851501465,0.0,25.794914601197814,25.67262478921927,25.794914601197814,0.0,700
2018-05-14,0.0,25.702991485595703,0.0,25.803121074969923,25.639795082627778,25.735001395129714,0.0,3300
2018-05-15,0.0,25.50027084350586,0.0,25.555259699845603,25.33694484502907,25.401783386343038,0.0,1600
2018-05-16,0.0,25.459228515625,0.0,25.492057138274657,25.405880242711085,25.418190780526015,0.0,2900
2018-05-17,0.0,25.582340240478516,0.0,25.680829245640457,25.53309652061236,25.664414150541862,0.0,4100
2018-05-18,0.0,25.459228515625,0.0,25.50847223231425,25.459228515625,25.50847223231425,0.0,5200
2018-05-21,0.0,25.648000717163086,0.0,25.72925434736477,25.60696454218752,25.72925434736477,0.0,3100
2018-05-22,0.0,25.713655471801758,0.0,25.771106733858073,25.6890328314507,25.771106733858073,0.0,1800
2018-05-23,0.0,25.189208984375,0.0,25.204802229752744,25.024240870290345,25.204802229752744,0.0,9600
2018-05-24,0.0,25.00208282470703,0.0,25.032450598367017,24.917548047377636,25.032450598367017,0.0,3200
2018-05-25,0.0,24.974994659423828,0.0,24.974994659423828,24.958579565081923,24.958579565081923,0.0,400
2018-05-29,0.0,24.211711883544922,0.0,24.498969795249188,24.137845518665834,24.498969795249188,0.0,7000
2018-05-30,0.0,24.802642822265625,0.0,24.802642822265625,24.466141167612967,24.622081455149253,0.0,3600
2018-05-31,0.0,24.384061813354492,0.0,24.515380992033638,24.384061813354492,24.507173445526853,0.0,13400
2018-06-01,0.0,24.62207794189453,0.0,24.73698047135258,24.58104177149653,24.72877292418707,0.0,4600
2018-06-04,0.0,24.769813537597656,0.0,24.782944362244276,24.720569814313354,24.720569814313354,0.0,5600
2018-06-05,0.0,24.81659507751465,0.0,24.94216759062127,24.769813774761104,24.94216759062127,0.0,2100
2018-06-06,0.0,25.104673385620117,0.0,25.11041851283782,24.876508867300117,24.876508867300117,0.0,5200
2018-06-07,0.0,24.86009407043457,0.0,25.065278069436125,24.851886522622948,25.065278069436125,0.0,1100
2018-06-08,0.0,24.966787338256836,0.0,24.974994885502085,24.81495162779364,24.868298336743408,0.0,3200
2018-06-11,0.0,25.122726440429688,0.0,25.16376260932403,24.91754246509898,24.925750011963746,0.0,2000
2018-06-12,0.0,25.10630989074707,0.0,25.10630989074707,25.10630989074707,25.10630989074707,0.0,1000
2018-06-13,0.0,25.081687927246094,0.0,25.089895473855993,25.081687927246094,25.089895473855993,0.0,1100
2018-06-14,0.0,25.22942543029785,0.0,25.319706894735578,25.106315338610788,25.106315338610788,0.0,2300
2018-06-15,0.0,25.0734806060791,0.0,25.077585162135684,25.04065198477378,25.04065198477378,0.0,47500
2018-06-18,0.0,24.70005226135254,0.0,24.71236436729272,24.613875346920626,24.613875346920626,0.0,900
2018-06-19,0.0,24.43987464904785,0.0,24.448902481369053,24.203502611360967,24.203502611360967,0.0,10400
2018-06-20,0.0,24.39918327331543,0.349,24.429081164220396,24.32444250603856,24.365965330525068,0.0,6100
2018-06-21,0.0,24.0919132232666,0.0,24.23309305965781,24.083608340656014,24.23309305965781,0.0,3200
2018-06-22,0.0,24.382577896118164,0.0,24.382577896118164,24.183265464487086,24.224788293745657,0.0,500
2018-06-25,0.0,23.90920639038086,0.0,24.050384618169947,23.784634756929588,24.050384618169947,0.0,1300
2018-06-26,0.0,23.751419067382812,0.0,23.807890047051828,23.63515230407504,23.743114185432667,0.0,5900
2018-06-27,0.0,23.626850128173828,0.0,23.917513090261362,23.626850128173828,23.768029960042494,0.0,5700
2018-06-28,0.0,23.47736358642578,0.0,23.47736358642578,23.312099133424205,23.333692142638053,0.0,2900
2018-06-29,0.0,23.8427677154541,0.0,23.9009018845081,23.792940011687673,23.82615953686139,0.0,3300
2018-07-02,0.0,23.72235107421875,0.0,23.72235107421875,23.518885440992406,23.518885440992406,0.0,1900
2018-07-03,0.0,23.7962646484375,0.0,24.017170083518266,23.7962646484375,24.017170083518266,0.0,2300
2018-07-05,0.0,24.198209762573242,0.0,24.224784432422624,24.10021438050841,24.150042084475263,0.0,6700
2018-07-06,0.0,24.266307830810547,0.0,24.29122247538218,24.208175244137593,24.208175244137593,0.0,4000
2018-07-09,0.0,24.440710067749023,0.0,24.465623131275304,24.390882356702086,24.390882356702086,0.0,3500
2018-07-10,0.0,24.566936492919922,0.0,24.581884644637356,24.50714230205616,24.52375206351732,0.0,6300
2018-07-11,0.0,24.050386428833008,0.0,24.258003721557024,24.01716848567417,24.258003721557024,0.0,9200
2018-07-12,0.0,24.21647834777832,0.0,24.21647834777832,24.075298540225667,24.075298540225667,0.0,7000
2018-07-13,0.0,24.15835189819336,0.0,24.15835189819336,24.15835189819336,24.15835189819336,0.0,200
2018-07-16,0.0,24.419946670532227,0.0,24.419946670532227,24.34105108512048,24.34105108512048,0.0,4300
2018-07-17,0.0,24.55697250366211,0.0,24.55697250366211,24.388388001243072,24.388388001243072,0.0,4000
2018-07-18,0.0,24.590190887451172,0.0,24.648323471791244,24.56527624387937,24.56527624387937,0.0,10400
2018-07-19,0.0,24.449012756347656,0.0,24.482230699400045,24.386726935132362,24.482230699400045,0.0,1900
2018-07-20,0.0,24.390878677368164,0.0,24.390878677368164,24.25800216129663,24.25800216129663,0.0,4700
2018-07-23,0.0,24.390878677368164,0.0,24.390878677368164,24.307831448821258,24.307831448821258,0.0,1600
2018-07-24,0.0,24.532060623168945,0.0,24.689848628730367,24.532060623168945,24.62341115691654,0.0,2400
2018-07-25,0.0,24.374269485473633,0.0,24.44901183451619,24.282917373534026,24.44901183451619,0.0,1800
2018-07-26,0.0,24.74797821044922,0.0,24.814415674187565,24.741334939273607,24.814415674187565,0.0,4000
2018-07-27,0.0,24.75628662109375,0.0,24.91407621396728,24.73137355863614,24.91407621396728,0.0,3700
2018-07-30,0.0,24.839332580566406,0.0,24.87006048454332,24.839332580566406,24.87006048454332,0.0,1800
2018-07-31,0.0,24.84763526916504,0.0,24.872549912136005,24.806112448207518,24.85178691766316,0.0,8300
2018-08-01,0.0,24.58852767944336,0.0,24.731369092246858,24.58852767944336,24.731369092246858,0.0,700
2018-08-02,0.0,24.20817756652832,0.0,24.21648244884892,24.135096819699122,24.174959621240262,0.0,2700
2018-08-03,0.0,24.249698638916016,0.0,24.266306817275908,24.233088876562004,24.266306817275908,0.0,2000
2018-08-06,0.0,24.15253448486328,0.0,24.15253448486328,24.042082569249274,24.091910274820332,0.0,2100
2018-08-07,0.0,24.316137313842773,0.0,24.44901225129594,24.316137313842773,24.44901225129594,0.0,400
2018-08-08,0.0,24.282917022705078,0.0,24.31613654801924,24.266307260048,24.31613654801924,0.0,1500
2018-08-09,0.0,24.282917022705078,0.0,24.282917022705078,24.282917022705078,24.282917022705078,0.0,200
2018-08-10,0.0,23.419227600097656,0.0,23.64345303743084,23.419227600097656,23.64345303743084,0.0,4500
2018-08-13,0.0,23.356943130493164,0.0,23.502274587485267,23.356943130493164,23.40261918383185,0.0,5200
2018-08-14,0.0,23.419227600097656,0.0,23.419227600097656,23.26143803871994,23.294655976697676,0.0,5600
2018-08-15,0.0,22.954166412353516,0.0,22.954166412353516,22.8046817144332,22.92925335202958,0.0,2000
2018-08-16,0.0,23.128564834594727,0.0,23.128564834594727,22.979080142620543,22.979080142620543,0.0,5400
2018-08-17,0.0,23.302963256835938,0.0,23.302963256835938,23.0870410937669,23.0870410937669,0.0,1200
2018-08-20,0.0,23.43583869934082,0.0,23.43583869934082,23.410925638749568,23.410925638749568,0.0,900
2018-08-21,0.0,23.766368865966797,0.0,23.766368865966797,23.684151637766778,23.734810945970093,0.0,2500
2018-08-22,0.0,23.8344669342041,0.0,23.8344669342041,23.8344669342041,23.8344669342041,0.0,200
2018-08-23,0.0,23.751419067382812,0.0,23.81785653898971,23.751419067382812,23.81785653898971,0.0,700
2018-08-24,0.0,23.90256118774414,0.0,23.9424239831498,23.809549054460327,23.809549054460327,0.0,2800
2018-08-27,0.0,24.241395950317383,0.0,24.26630901210761,24.05869171588631,24.05869171588631,0.0,1900
2018-08-28,0.0,24.365964889526367,0.0,24.365964889526367,24.365964889526367,24.365964889526367,0.0,200
2018-08-29,0.0,24.39918327331543,0.0,24.39918327331543,24.274613215861688,24.274613215861688,0.0,4900
2018-08-30,0.0,24.22478675842285,0.0,24.22478675842285,24.13343463905044,24.216481876298605,0.0,900
2018-08-31,0.0,23.626850128173828,0.0,23.925817972605913,23.626850128173828,23.925817972605913,0.0,9000
2018-09-04,0.0,23.479856491088867,0.0,23.479856491088867,23.369402984069623,23.452450221589693,0.0,2700
2018-09-05,0.0,23.283863067626953,0.0,23.410924740548797,23.275558186417104,23.410924740548797,0.0,1200
2018-09-06,0.0,23.05382537841797,0.0,23.267255939291747,23.045520496267923,23.267255939291747,0.0,1300
2018-09-07,0.0,22.896034240722656,0.0,22.945861946266657,22.837901653588958,22.945861946266657,0.0,1700
2018-09-10,0.0,23.078739166259766,0.0,23.1244136403943,23.078739166259766,23.1244136403943,0.0,1600
2018-09-11,0.0,23.23653221130371,0.0,23.23653221130371,22.88773501826508,22.88773501826508,0.0,5000
2018-09-12,0.0,23.190853118896484,0.0,23.264765464885095,23.153481939373336,23.195006352173714,0.0,4100
2018-09-13,0.0,23.48567008972168,0.0,23.49397497199318,23.4399940292256,23.444145678364183,0.0,8200
2018-09-14,0.0,23.402620315551758,0.0,23.55210501225485,23.3444877299437,23.55210501225485,0.0,1900
2018-09-17,0.0,23.361095428466797,0.0,23.46905730008599,23.361095428466797,23.43583777528189,0.0,2600
2018-09-18,0.0,23.64345932006836,0.0,23.64345932006836,23.469061535357074,23.469061535357074,0.0,4400
2018-09-19,0.0,23.669200897216797,0.0,23.703250436650855,23.610238296924024,23.610238296924024,0.0,1600
2018-09-20,0.0,24.181598663330078,0.0,24.181598663330078,24.02547070460122,24.02547070460122,0.0,900
2018-09-21,0.0,24.181598663330078,0.0,24.181598663330078,24.181598663330078,24.181598663330078,0.0,0
2018-09-24,0.0,24.133432388305664,0.0,24.18326167640394,24.083604684201543,24.18326167640394,0.0,1900
2018-09-25,0.0,24.109350204467773,0.0,24.17910930951023,24.109350204467773,24.17910930951023,0.0,1700
2018-09-26,0.0,24.1508731842041,0.0,24.1508731842041,24.14007826358818,24.14007826358818,0.0,600
2018-09-27,0.0,24.00055503845215,0.0,24.075297379080755,23.983945277424905,23.983945277424905,0.0,1200
2018-09-28,0.0,23.66006851196289,0.0,23.66006851196289,23.43584143648829,23.43584143648829,0.0,8500
2018-10-01,0.0,23.672523498535156,0.0,23.79294191091081,23.672523498535156,23.79294191091081,0.0,2700
2018-10-02,0.0,23.560409545898438,0.0,23.560409545898438,23.38601020765407,23.38601020765407,0.0,2200
2018-10-03,0.0,23.70159339904785,0.0,23.70159339904785,23.635154337730025,23.66837386838894,0.0,1400
2018-10-04,0.0,23.40677833557129,0.0,23.57702449004771,23.261446831991876,23.50228212135127,0.0,3300
2018-10-05,0.0,23.05382537841797,0.0,23.05382537841797,23.03721561411788,23.03721561411788,0.0,500
2018-10-08,0.0,22.688413619995117,0.0,22.804678777182964,22.67180385925572,22.721633141473912,0.0,4700
2018-10-09,0.0,22.82959747314453,0.0,22.84620723683405,22.630285060853026,22.630285060853026,0.0,800
2018-10-10,0.0,22.3653621673584,0.0,22.547234778388024,22.313042844403935,22.547234778388024,0.0,2400
2018-10-11,0.0,22.144460678100586,0.0,22.298097027561393,22.03234715260404,22.298097027561393,0.0,1600
2018-10-12,0.0,21.99912452697754,0.0,22.107916401309534,21.99912452697754,22.107916401309534,0.0,500
2018-10-15,0.0,22.298093795776367,0.0,22.298093795776367,22.298093795776367,22.298093795776367,0.0,300
2018-10-16,0.0,22.63028335571289,0.0,22.63028335571289,22.514018186635056,22.514018186635056,0.0,1300
2018-10-17,0.0,22.51401710510254,0.0,22.51401710510254,22.51401710510254,22.51401710510254,0.0,400
2018-10-18,0.0,21.88286018371582,0.0,22.240792148047742,21.88286018371582,22.140305150396514,0.0,2300
2018-10-19,0.0,22.069717407226562,0.0,22.1070885808333,21.980025323375084,21.980025323375084,0.0,2100
2018-10-22,0.0,21.899471282958984,0.0,22.01573645230537,21.876216665095576,22.01573645230537,0.0,800
2018-10-23,0.0,21.68852996826172,0.0,21.68852996826172,21.418628466149254,21.426101750186547,0.0,1600
2018-10-24,0.0,20.962703704833984,0.0,21.392886452348584,20.962703704833984,21.37378506546114,0.0,1200
2018-10-25,0.0,21.383752822875977,0.0,21.383752822875977,21.069005223067805,21.07730852151623,0.0,2000
2018-10-26,0.0,21.2724666595459,0.0,21.2724666595459,20.89460326725158,21.00256514161805,0.0,3600
2018-10-29,0.0,21.186098098754883,0.0,21.459322840377762,21.186098098754883,21.459322840377762,0.0,700
2018-10-30,0.0,21.185266494750977,0.0,21.276618600747618,21.17696161384273,21.17696161384273,0.0,5700
2018-10-31,0.0,21.426101684570312,0.0,21.592196134587844,21.426101684570312,21.592196134587844,0.0,4700
2018-11-01,0.0,21.64202117919922,0.0,21.64202117919922,21.61710812355079,21.61710812355079,0.0,1500
2018-11-02,0.0,22.063905715942383,0.0,22.063905715942383,21.949300564208823,21.949300564208823,0.0,1100
2018-11-05,0.0,21.741683959960938,0.0,21.841339377155705,21.708464431566483,21.841339377155705,0.0,2200
2018-11-06,0.0,21.80811882019043,0.0,21.80811882019043,21.65863412831192,21.65863412831192,0.0,2200
2018-11-07,0.0,22.0281925201416,0.0,22.09047833612456,21.99082134735065,22.026532494325263,0.0,2400
2018-11-08,0.0,21.816421508789062,0.0,21.882858966947783,21.816421508789062,21.882858966947783,0.0,2600
2018-11-09,0.0,21.67524528503418,0.0,21.67524528503418,21.59219805264823,21.594689675539055,0.0,2100
2018-11-12,0.0,21.09142303466797,0.0,21.409493799927354,21.09142303466797,21.409493799927354,0.0,2400
2018-11-13,0.0,21.305686950683594,0.0,21.600503123440912,21.305686950683594,21.600503123440912,0.0,900
2018-11-14,0.0,21.475933074951172,0.0,21.58389336924853,21.301533726939475,21.58389336924853,0.0,800
2018-11-15,0.0,21.459320068359375,0.0,21.475929829277714,21.405339137371765,21.405339137371765,0.0,2500
2018-11-16,0.0,21.493370056152344,0.0,21.493370056152344,21.409492820938667,21.41364446925878,0.0,700
2018-11-19,0.0,21.43440818786621,0.0,21.43440818786621,21.43440818786621,21.43440818786621,0.0,2800
2018-11-20,0.0,21.052392959594727,0.0,21.052392959594727,20.853080556606137,20.853080556606137,0.0,2300
2018-11-21,0.0,21.197725296020508,0.0,21.197725296020508,21.052393824535212,21.052393824535212,0.0,7600
2018-11-23,0.0,21.010868072509766,0.0,21.010868072509766,20.99425989396894,20.99425989396894,0.0,1800
2018-11-26,0.0,21.334749221801758,0.0,21.343054101946535,21.318139461512203,21.318139461512203,0.0,3200
2018-11-27,0.0,21.17696189880371,0.0,21.17696189880371,21.17696189880371,21.17696189880371,0.0,300
2018-11-28,0.0,21.46015167236328,0.0,21.46015167236328,21.14374251458299,21.14374251458299,0.0,4000
2018-11-29,0.0,21.409494400024414,0.0,21.409494400024414,21.359665112543702,21.387901391983945,0.0,2100
2018-11-30,0.0,21.210180282592773,0.0,21.268312862613374,21.16035099915168,21.16035099915168,0.0,2300
2018-12-03,0.0,21.563961029052734,0.0,21.666939657023722,21.558977783442742,21.666939657023722,0.0,1200
2018-12-04,0.0,20.92782211303711,0.0,21.129626131218465,20.92782211303711,21.064848691904118,0.0,3700
2018-12-06,0.0,20.686986923217773,0.0,20.686986923217773,20.396322396564326,20.64546409826481,0.0,9600
2018-12-07,0.0,20.299991607666016,0.0,20.679515098953978,20.299991607666016,20.678685085851104,0.0,5700
2018-12-10,0.0,20.221923828125,0.0,20.255141769969715,20.08904889275779,20.180399420826387,0.0,2400
2018-12-11,0.0,20.26178741455078,0.0,20.41210213163858,20.26178741455078,20.41210213163858,0.0,1200
2018-12-12,0.0,20.645465850830078,0.0,20.657092369523404,20.462761603941363,20.462761603941363,0.0,13400
2018-12-13,0.0,20.421236038208008,0.0,20.701934059319836,20.421236038208008,20.595633795231702,0.0,23900
2018-12-14,0.0,20.390506744384766,0.0,20.429539525814256,20.390506744384766,20.421234644999597,0.0,2400
2018-12-17,0.0,19.914653778076172,0.0,20.35480308492239,19.914653778076172,20.213623238122246,0.0,13700
2018-12-18,0.0,20.319087982177734,0.0,20.388017073944887,20.296666544224706,20.296666544224706,0.0,4800
2018-12-19,0.0,20.12725067138672,0.0,20.57902641529976,20.12725067138672,20.404627067512074,0.0,5000
2018-12-20,0.0,20.01015281677246,0.0,20.172095625246897,20.01015281677246,20.04752399042131,0.0,4100
2018-12-21,0.0,19.931259155273438,0.0,20.11396179395888,19.931259155273438,20.030916148007236,0.0,6000
2018-12-24,0.0,19.546749114990234,0.0,19.79671919058456,19.546749114990234,19.64059124893935,0.0,4300
2018-12-26,0.0,19.632286071777344,0.0,19.632286071777344,19.44127858759193,19.55505369891555,0.0,6600
2018-12-27,0.0,19.723642349243164,0.0,19.723642349243164,19.549244587735494,19.707032586053614,0.0,2900
2018-12-28,0.0,19.9080867767334,0.438,20.212671783522683,19.9080867767334,20.212671783522683,0.0,6900
2018-12-31,0.0,19.984233856201172,0.0,20.305740707348534,19.89962628050283,20.305740707348534,0.0,5500
2019-01-02,0.0,19.925004959106445,0.0,19.94192679490415,19.815016253931546,19.901315034491695,0.0,3700
2019-01-03,0.0,19.671186447143555,0.0,19.874243661979563,19.637342771126573,19.874243661979563,0.0,7000
2019-01-04,0.0,20.464799880981445,0.0,20.464799880981445,19.95038800693484,19.95038800693484,0.0,2600
2019-01-07,0.0,20.4241886138916,0.0,20.458032286804418,20.34127387451241,20.458032286804418,0.0,3400
2019-01-08,0.0,20.601865768432617,0.0,20.669551504114626,20.498645142549197,20.584943931073308,0.0,3600
2019-01-09,0.0,20.92337417602539,0.0,20.92337417602539,20.78800269452605,20.846381908157884,0.0,3000
2019-01-10,0.0,20.788002014160156,0.0,20.862457456176703,20.644169618055148,20.830306609341218,0.0,11200
2019-01-11,0.0,20.635705947875977,0.0,20.66616557509654,20.635705947875977,20.65008934694442,0.0,700
2019-01-14,0.0,20.694931030273438,0.0,20.694931030273438,20.458031780764145,20.50033475710363,0.0,3400
2019-01-15,0.0,20.686473846435547,0.0,20.686473846435547,20.63570833311842,20.63570833311842,0.0,700
2019-01-16,0.0,20.694931030273438,0.0,20.694931030273438,20.694931030273438,20.694931030273438,0.0,100
2019-01-17,0.0,20.601865768432617,0.0,20.601865768432617,20.601865768432617,20.601865768432617,0.0,400
2019-01-18,0.0,21.134044647216797,0.0,21.134890254938977,20.971599208022436,21.134890254938977,0.0,2300
2019-01-22,0.0,20.868379592895508,0.0,20.897992002154716,20.568022620222404,20.897992002154716,0.0,5600
2019-01-23,0.0,20.868379592895508,0.0,21.067205538813717,20.804923508051335,21.04182439588027,0.0,7000
2019-01-24,0.0,20.889528274536133,0.0,20.9115253697045,20.830303463980847,20.830303463980847,0.0,1100
2019-01-25,0.0,21.28718376159668,0.0,21.346408577813524,21.2194980268124,21.2194980268124,0.0,4000
2019-01-28,0.0,21.29564666748047,0.0,21.29564666748047,21.29564666748047,21.29564666748047,0.0,600
2019-01-29,0.0,21.28718376159668,0.0,21.28718376159668,21.26180100589437,21.26180100589437,0.0,1200
2019-01-30,0.0,21.15011978149414,0.0,21.27026224495366,21.00798022043201,21.27026224495366,0.0,2900
2019-01-31,0.0,21.236419677734375,0.0,21.236419677734375,21.177194862036846,21.177194862036846,0.0,700
2019-02-01,0.0,21.187345504760742,0.0,21.23641818306564,21.151810617843253,21.23641818306564,0.0,6100
2019-02-04,0.0,21.202573776245117,0.0,21.202573776245117,21.016438430214436,21.05028048687682,0.0,4600
2019-02-05,0.0,21.49024200439453,0.0,21.49024200439453,21.346409609308306,21.346409609308306,0.0,1800
2019-02-06,0.0,21.49024200439453,0.0,21.49024200439453,21.49024200439453,21.49024200439453,0.0,100
2019-02-07,0.0,20.788002014160156,0.0,20.99105922976335,20.72877719466197,20.99105922976335,0.0,8000
2019-02-08,0.0,20.59255599975586,0.0,20.61032344205912,20.466491074661555,20.61032344205912,0.0,5200
2019-02-11,0.0,20.57648277282715,0.0,20.606095180983555,20.46649405878266,20.508797037933185,0.0,1100
2019-02-12,0.0,20.952983856201172,0.0,20.952983856201172,20.82438209516462,20.82438209516462,0.0,1100
2019-02-13,0.0,20.88106918334961,0.0,21.075665467555016,20.88106918334961,21.075665467555016,0.0,3300
2019-02-14,0.0,20.81254005432129,0.0,20.846382118159365,20.68647509866984,20.68647509866984,0.0,1100
2019-02-15,0.0,21.151811599731445,0.0,21.151811599731445,21.079048993437173,21.109508622034046,0.0,2500
2019-02-19,0.0,21.31256675720215,0.0,21.346408818097622,21.050283119924874,21.050283119924874,0.0,4400
2019-02-20,0.0,21.519853591918945,0.0,21.519853591918945,21.460628775102524,21.460628775102524,0.0,600
2019-02-21,0.0,21.39717674255371,0.0,21.39717674255371,21.388715822937087,21.388715822937087,0.0,700
2019-02-22,0.0,21.39717674255371,0.0,21.39717674255371,21.39717674255371,21.39717674255371,0.0,100
2019-02-25,0.0,21.39717674255371,0.0,21.39717674255371,21.39717674255371,21.39717674255371,0.0,200
2019-02-26,0.0,21.8218994140625,0.0,21.8218994140625,21.591768261077803,21.591768261077803,0.0,2100
2019-02-27,0.0,21.671302795410156,0.0,21.722912304891537,21.655226564727766,21.722912304891537,0.0,1500
2019-02-28,0.0,21.151811599731445,0.0,21.769444111142366,21.151811599731445,21.735602051735476,0.0,1400
2019-03-01,0.0,21.89043426513672,0.0,21.958120004163575,21.870975603591624,21.947967869499436,0.0,1300
2019-03-04,0.0,21.744062423706055,0.0,21.92173686207725,21.66960699012231,21.92173686207725,0.0,2800
2019-03-05,0.0,21.744062423706055,0.0,21.770290785621107,21.744062423706055,21.770290785621107,0.0,500
2019-03-06,0.0,21.71021842956543,0.0,21.811747831240424,21.70175751161292,21.811747831240424,0.0,700
2019-03-07,0.0,21.34725570678711,0.0,21.405633301265574,21.34640848530539,21.354869403836158,0.0,7400
2019-03-08,0.0,21.313413619995117,0.0,21.313413619995117,21.313413619995117,21.313413619995117,0.0,400
2019-03-11,0.0,21.43947410583496,0.0,21.44370375765663,21.431858796049973,21.43947410583496,0.0,2500
2019-03-12,0.0,21.53254508972168,0.0,21.62561196442569,21.524084171338554,21.62561196442569,0.0,2100
2019-03-13,0.0,21.701759338378906,0.0,21.701759338378906,21.574848785918665,21.574848785918665,0.0,3600
2019-03-14,0.0,21.71021842956543,0.0,21.752521405572875,21.667915453557985,21.752521405572875,0.0,2000
2019-03-15,0.0,21.919200897216797,0.0,21.92173933430196,21.879436352896704,21.92173933430196,0.0,1200
2019-03-18,0.0,21.93865966796875,0.0,21.964040809569326,21.83713026030088,21.964040809569326,0.0,2400
2019-03-19,0.0,22.124794006347656,0.0,22.20940157318701,22.099412865924428,22.14171584246655,0.0,1300
2019-03-20,0.0,21.866741180419922,0.0,21.88366301617258,21.854050610482968,21.88366301617258,0.0,600
2019-03-21,0.0,21.718685150146484,0.0,21.718685150146484,21.693302389507394,21.693302389507394,0.0,500
2019-03-22,0.0,21.253339767456055,0.0,21.4724715675218,21.253339767456055,21.431014199941792,0.0,2600
2019-03-25,0.0,21.184810638427734,0.0,21.321029341657667,21.184810638427734,21.321029341657667,0.0,1300
2019-03-26,0.0,21.184810638427734,0.0,21.184810638427734,21.184810638427734,21.184810638427734,0.0,100
2019-03-27,0.0,21.30410385131836,0.0,21.322716902386908,21.22795720421237,21.22795720421237,0.0,2400
2019-03-28,0.0,21.346410751342773,0.0,21.397176267916425,21.211039267990447,21.304107767953436,0.0,45300
2019-03-29,0.0,21.481779098510742,0.0,21.481779098510742,21.33033301998222,21.44793703949104,0.0,4700
2019-04-01,0.0,21.708532333374023,0.0,21.752526535093303,21.697532976066466,21.752526535093303,0.0,76600
2019-04-02,0.0,21.862512588500977,0.0,21.862512588500977,21.780443456251536,21.84559075192776,0.0,1600
2019-04-03,0.0,22.239015579223633,0.0,22.239015579223633,22.082492618252576,22.082492618252576,0.0,3500
