,0
2023-11-21,1.12016432475865
2023-11-22,1.1182953808941885
2023-11-24,1.1204896862311429
2023-11-28,1.1258618425865852
2023-11-29,1.1303184430025683
2023-11-30,1.1307361724966207
2023-12-01,1.1330664810360198
2023-12-04,1.1286740526349555
2023-12-05,1.1225498767971958
2023-12-06,1.1190427762672805
2023-12-07,1.118879405193933
2023-12-08,1.1212113944691235
2023-12-11,1.1203244810382695
2023-12-12,1.1174256838627319
2023-12-13,1.1204475250432835
2023-12-14,1.1357899437639516
2023-12-15,1.1371328626720083
2023-12-18,1.135482001723163
2023-12-19,1.141237696922712
2023-12-20,1.14246471662144
2023-12-21,1.1421849738624763
2023-12-22,1.1450960856396093
2023-12-27,1.1521740826804123
2023-12-28,1.1511167332766739
2023-12-29,1.1483419187300625
2024-01-04,1.1364878150824602
2024-01-05,1.136221673272433
2024-01-09,1.1340874019880651
2024-01-10,1.13445143640584
2024-01-11,1.134049071037025
2024-01-12,1.1408370465297561
2024-01-16,1.135790374077277
2024-01-17,1.1246801732834624
2024-01-18,1.1288037438947145
2024-01-19,1.131233668288228
2024-01-23,1.1300567524062677
2024-01-24,1.1368274618972043
2024-01-25,1.1421936614996104
2024-01-29,1.1462186018482992
2024-01-30,1.1475829872521333
2024-01-31,1.143234842345511
2024-02-01,1.1402785560033628
2024-02-02,1.1380423333563618
2024-02-05,1.1310378883869463
2024-02-06,1.1350502323229212
2024-02-07,1.136409065289855
2024-02-08,1.1408449721720682
2024-02-20,1.1541264056420144
2024-02-21,1.1539731748345252
2024-02-22,1.1618375286187779
2024-02-26,1.1590610890404707
2024-02-27,1.1626380208225902
2024-02-28,1.1593307157135495
2024-02-29,1.1617309662317488
2024-03-01,1.1704967129368777
2024-03-04,1.1735992480311537
2024-03-05,1.1721995699587549
2024-03-06,1.1776855953159453
2024-03-07,1.1817468773225095
2024-03-11,1.1832621487222903
2024-03-12,1.1834069951116877
2024-03-13,1.1892436178193975
2024-03-14,1.1896979283954223
2024-03-15,1.1889384837172632
2024-03-18,1.192581225633509
2024-03-19,1.1916351100260258
2024-03-21,1.195752421142342
2024-03-22,1.1900005925891977
2024-03-26,1.188889831555156
2024-03-27,1.1908653532218867
2024-03-28,1.193763938543527
2024-04-02,1.1985084447206142
2024-04-03,1.206235643302745
2024-04-08,1.213224988141359
2024-04-09,1.2130906534841142
2024-04-10,1.21235563275162
2024-04-12,1.2058132873888905
2024-04-15,1.20567264829035
2024-04-16,1.1968088427073482
2024-04-18,1.1982474251502593
2024-04-19,1.198573475830831
2024-04-22,1.19552278355142
2024-04-23,1.1988924121251532
2024-04-24,1.2012844287911375
2024-04-25,1.2017161800124474
2024-04-26,1.2061761256250756
2024-04-30,1.1997427603325945
2024-05-07,1.211764272734774
2024-05-08,1.2096939930148072
2024-05-09,1.2141740419037386
2024-05-10,1.219192948758605
2024-05-13,1.219537292208582
2024-05-14,1.223980586476626
2024-05-15,1.230752411101268
2024-05-16,1.2342342696055566
2024-05-17,1.2413994336769363
2024-05-21,1.2437290822871796
